"BehaviorSpace results (NetLogo 6.2.0)"
"MultipleContactNeutralMigrat.nlogo"
"NoHiBi_pf06_hpf3-61_dd1-3_lambda2_NoMigrat"
"05/19/2021 20:47:04:882 -0300"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","99","0","99"
"[run number]","prob-frag","birth-rate-birds","birds-dispersal-distance","Video","migration-rate-birds","birds-behavior","habitat-patch-size","death-rate-birds","max-birds-species","initial-population","Deforestation-at-time","end-time","replacement-rate","Migration0-at-deforestation","[step]","birds-at-deforestation","calc-number-of-species","calc-shannon-diversity","count birds"
"128","0.6","2","1.2","false","0.001","NoSelection","3","1","100","0","300","1600","0.3","true","1600","1515","0","0","0"
"129","0.6","2","1.2","false","0.001","NoSelection","3","1","100","0","300","1600","0.3","true","1600","1413","0","0","0"
"130","0.6","2","1.2","false","0.001","NoSelection","3","1","100","0","300","1600","0.3","true","1600","1483","0","0","0"
"133","0.6","2","1.2","false","0.001","NoSelection","9","1","100","0","300","1600","0.3","true","1600","1481","10","2.1973422284188806","475"
"134","0.6","2","1.2","false","0.001","NoSelection","9","1","100","0","300","1600","0.3","true","1600","1500","14","2.5951716825278535","600"
"132","0.6","2","1.2","false","0.001","NoSelection","9","1","100","0","300","1600","0.3","true","1600","1528","14","2.3949750254701705","680"
"131","0.6","2","1.2","false","0.001","NoSelection","9","1","100","0","300","1600","0.3","true","1600","1492","12","2.3413196112960066","614"
"136","0.6","2","1.2","false","0.001","NoSelection","9","1","100","0","300","1600","0.3","true","1600","1458","11","2.2711565082390353","428"
"135","0.6","2","1.2","false","0.001","NoSelection","9","1","100","0","300","1600","0.3","true","1600","1524","11","2.2708336608031545","549"
"137","0.6","2","1.2","false","0.001","NoSelection","9","1","100","0","300","1600","0.3","true","1600","1480","14","2.4596824797238805","568"
"138","0.6","2","1.2","false","0.001","NoSelection","9","1","100","0","300","1600","0.3","true","1600","1446","11","2.166586729096107","735"
"139","0.6","2","1.2","false","0.001","NoSelection","9","1","100","0","300","1600","0.3","true","1600","1464","13","2.399726030611296","580"
"140","0.6","2","1.2","false","0.001","NoSelection","9","1","100","0","300","1600","0.3","true","1600","1497","12","2.3006270131033126","482"
"81","0.6","2","1.1","false","0.001","BirthSelection","3","1","100","0","300","1600","0.3","true","1600","3089","20","2.5676847781496663","1959"
"141","0.6","2","1.2","false","0.001","NoSelection","29","1","100","0","300","1600","0.3","true","1600","1402","6","1.5391030281855211","1418"
"82","0.6","2","1.1","false","0.001","BirthSelection","3","1","100","0","300","1600","0.3","true","1600","3141","15","2.295471647431923","1900"
"83","0.6","2","1.1","false","0.001","BirthSelection","3","1","100","0","300","1600","0.3","true","1600","3107","24","2.8635544036264795","2113"
"142","0.6","2","1.2","false","0.001","NoSelection","29","1","100","0","300","1600","0.3","true","1600","1439","6","1.620880492162561","1486"
"86","0.6","2","1.1","false","0.001","BirthSelection","3","1","100","0","300","1600","0.3","true","1600","3096","16","2.4449930581725963","1797"
"84","0.6","2","1.1","false","0.001","BirthSelection","3","1","100","0","300","1600","0.3","true","1600","3089","17","2.3531182132208004","2030"
"85","0.6","2","1.1","false","0.001","BirthSelection","3","1","100","0","300","1600","0.3","true","1600","3099","18","2.520923057569214","2047"
"87","0.6","2","1.1","false","0.001","BirthSelection","3","1","100","0","300","1600","0.3","true","1600","3095","20","2.49433260365888","1955"
"89","0.6","2","1.1","false","0.001","BirthSelection","3","1","100","0","300","1600","0.3","true","1600","3038","22","2.4598139352879977","1977"
"90","0.6","2","1.1","false","0.001","BirthSelection","3","1","100","0","300","1600","0.3","true","1600","3120","23","2.6509889036424745","2018"
"88","0.6","2","1.1","false","0.001","BirthSelection","3","1","100","0","300","1600","0.3","true","1600","3095","15","2.242972505185033","2195"
"144","0.6","2","1.2","false","0.001","NoSelection","29","1","100","0","300","1600","0.3","true","1600","1484","8","1.7085810673234423","1300"
"143","0.6","2","1.2","false","0.001","NoSelection","29","1","100","0","300","1600","0.3","true","1600","1425","8","1.9747697743266188","1500"
"145","0.6","2","1.2","false","0.001","NoSelection","29","1","100","0","300","1600","0.3","true","1600","1488","8","1.8607323008634857","1508"
"146","0.6","2","1.2","false","0.001","NoSelection","29","1","100","0","300","1600","0.3","true","1600","1507","6","1.5868075131505184","1409"
"161","0.6","2","1.2","false","0.001","Hierarchical","3","1","100","0","300","1600","0.3","true","1600","1543","0","0","0"
"162","0.6","2","1.2","false","0.001","Hierarchical","3","1","100","0","300","1600","0.3","true","1600","1465","0","0","0"
"98","0.6","2","1.1","false","0.001","BirthSelection","9","1","100","0","300","1600","0.3","true","1600","3095","13","2.394799416438088","3276"
"91","0.6","2","1.1","false","0.001","BirthSelection","9","1","100","0","300","1600","0.3","true","1600","3054","16","2.6761260343808413","3297"
"92","0.6","2","1.1","false","0.001","BirthSelection","9","1","100","0","300","1600","0.3","true","1600","3080","14","2.4007642707478927","3307"
"93","0.6","2","1.1","false","0.001","BirthSelection","9","1","100","0","300","1600","0.3","true","1600","3076","16","2.6226601225779036","3260"
"97","0.6","2","1.1","false","0.001","BirthSelection","9","1","100","0","300","1600","0.3","true","1600","3141","11","2.114513748682902","3220"
