[run number],birds-dispersal-distance,habitat-patch-size,birth-rate-birds,world-width,world-height,initial-population,max-birds-species,death-rate-birds,migration-rate-birds,Video,prob-frag,Deforestation-at-time,end-time,Migration0-at-deforestation,deforestation-type,birds-behavior,replacement-rate,random-seed,[step],birds-at-deforestation,calc-number-of-species,calc-shannon-diversity,count birds,mean-free-path,siminputrow
1,2,61,1.7,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,1283605459,1500,5679,14,2.2588421424222145,5336,[10.534 10.389],19
1,3,61,1.7,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,1283605459,1500,5876,18,2.078915850877126,5515,[10.568 10.403],20
1,1.1,3,1.7,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,-222719003,1500,568,1,0,2,[1.255 1.268],1
1,1.2,3,1.7,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,-222719003,1500,807,4,1.245016889252439,16,[1.223 1.273],2
1,1.5,3,1.7,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,-222719003,1500,3271,1,0,1,[1.255 1.276],3
1,2,3,1.7,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,-222719003,1500,5520,4,1.3862943611198906,8,[1.226 1.268],4
1,3,3,1.7,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,-222719003,1500,5990,0,0,0,[1.233 1.257],5
1,1.1,9,1.7,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,-222719003,1500,488,9,1.9846016014779875,64,[2.184 2.07],6
1,1.2,9,1.7,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,-222719003,1500,795,10,2.037417648121941,103,[2.179 2.149],7
1,1.5,9,1.7,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,-222719003,1500,3109,9,1.9062823129460322,158,[2.132 2.098],8
1,2,9,1.7,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,-222719003,1500,5202,15,2.084489839274294,2123,[2.196 2.094],9
1,3,9,1.7,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,-222719003,1500,5633,8,1.5163711569867986,1998,[2.119 2.106],10
1,1.1,29,1.7,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,-222719003,1500,406,14,2.262541915209822,627,[5.344 5.401],11
1,1.2,29,1.7,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,-222719003,1500,605,13,1.989052329965572,1263,[5.457 5.454],12
1,1.5,29,1.7,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,-222719003,1500,3163,21,2.493064675981699,4071,[5.309 5.545],13
1,2,29,1.7,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,-222719003,1500,5230,18,1.833664265214188,4739,[5.325 5.348],14
1,3,29,1.7,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,-222719003,1500,5610,12,1.9127921606537068,4796,[5.494 5.486],15
1,1.1,61,1.7,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,-222719003,1500,471,13,1.9622727968388811,1902,[10.726 10.494],16
1,1.2,61,1.7,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,-222719003,1500,671,12,1.9151142219994572,2600,[10.646 10.222],17
1,1.5,61,1.7,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,-222719003,1500,3280,17,1.9555974908104232,4963,[10.508 10.366],18
1,2,61,1.7,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,-222719003,1500,5634,16,2.2051456729813466,5276,[10.913 10.424],19
1,3,61,1.7,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,-222719003,1500,5918,8,1.1490799089173864,5305,[10.852 10.25],20
1,1.1,3,1.7,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,115601035,1500,465,1,0,4,[1.232 1.262],1
1,1.2,3,1.7,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,115601035,1500,1017,5,1.470131920408841,14,[1.241 1.276],2
1,1.5,3,1.7,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,115601035,1500,3477,0,0,0,[1.26 1.269],3
1,2,3,1.7,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,115601035,1500,5570,0,0,0,[1.245 1.272],4
1,3,3,1.7,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,115601035,1500,5880,4,1.0832550105185086,15,[1.243 1.293],5
1,1.1,9,1.7,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,115601035,1500,369,4,1.2805340475238802,38,[2.132 2.095],6
1,1.2,9,1.7,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,115601035,1500,975,6,1.613524314711511,99,[2.138 2.089],7
1,1.5,9,1.7,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,115601035,1500,3156,12,2.3581210760264613,259,[2.16 2.109],8
1,2,9,1.7,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,115601035,1500,5211,15,2.0973338159209005,1805,[2.172 2.091],9
1,3,9,1.7,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,115601035,1500,5470,13,1.5720791298233983,2262,[2.112 2.119],10
1,1.1,29,1.7,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,115601035,1500,402,18,2.4338905825453643,857,[5.359 5.536],11
1,1.2,29,1.7,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,115601035,1500,859,20,2.650832229332514,1681,[5.466 5.52],12
1,1.5,29,1.7,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,115601035,1500,3171,19,2.6600896929757862,3869,[5.404 5.32],13
1,2,29,1.7,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,115601035,1500,5247,19,2.2495349049396345,4762,[5.411 5.562],14
1,3,29,1.7,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,115601035,1500,5577,16,2.136067770716295,4719,[5.383 5.458],15
1,1.1,61,1.7,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,115601035,1500,374,16,1.7674870938326692,1496,[10.799 10.481],16
1,1.2,61,1.7,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,115601035,1500,805,12,1.7459848866011367,2449,[10.957 10.309],17
1,1.5,61,1.7,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,115601035,1500,3642,16,2.154230923489434,4804,[10.662 10.384],18
1,2,61,1.7,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,115601035,1500,5601,18,2.2478356463400395,5031,[10.73 10.418],19
1,3,61,1.7,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,115601035,1500,5975,11,1.8807189793073338,5444,[10.356 10.165],20
1,1.1,3,1.7,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,-1808421283,1500,517,3,0.8018185525433373,10,[1.234 1.282],1
1,1.2,3,1.7,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,-1808421283,1500,742,1,0,6,[1.235 1.27],2
1,1.5,3,1.7,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,-1808421283,1500,3132,1,0,7,[1.228 1.265],3
1,2,3,1.7,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,-1808421283,1500,5647,3,1.0114042647073516,12,[1.25 1.263],4
1,3,3,1.7,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,-1808421283,1500,5983,3,1.0176029861159162,17,[1.251 1.256],5
1,1.1,9,1.7,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,-1808421283,1500,470,4,1.2005424134192424,31,[2.172 2.11],6
1,1.2,9,1.7,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,-1808421283,1500,701,6,1.7467917186398156,79,[2.12 2.154],7
1,1.5,9,1.7,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,-1808421283,1500,2955,10,1.909639567387044,185,[2.129 2.101],8
1,2,9,1.7,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,-1808421283,1500,5303,19,2.362547364159249,1743,[2.097 2.126],9
1,3,9,1.7,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,-1808421283,1500,5660,9,1.4617533690880147,2266,[2.164 2.091],10
1,1.1,29,1.7,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,-1808421283,1500,398,13,2.2109184619953672,379,[5.365 5.443],11
1,1.2,29,1.7,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,-1808421283,1500,530,13,2.168882209056398,1121,[5.512 5.484],12
1,1.5,29,1.7,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,-1808421283,1500,2970,19,2.2980716246135953,4261,[5.351 5.424],13
1,2,29,1.7,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,-1808421283,1500,5398,15,2.029503626367255,4855,[5.37 5.541],14
1,3,29,1.7,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,-1808421283,1500,5562,10,1.6744671542938423,4789,[5.328 5.469],15
1,1.1,61,1.7,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,-1808421283,1500,444,15,2.205218575584753,1767,[10.495 10.36],16
1,1.2,61,1.7,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,-1808421283,1500,511,15,2.1730314878259662,2353,[10.752 10.626],17
1,1.5,61,1.7,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,-1808421283,1500,2633,16,2.0461904473385952,4555,[10.527 10.335],18
1,2,61,1.7,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,-1808421283,1500,5685,15,1.8426039854961747,5375,[10.67 10.391],19
1,3,61,1.7,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,-1808421283,1500,5922,12,2.0253020748298862,5338,[10.865 10.4],20
1,1.1,3,2,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,567251157,1500,2216,0,0,0,[1.257 1.267],21
1,1.2,3,2,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,567251157,1500,2933,2,0.6931471805599453,14,[1.24 1.256],22
1,1.5,3,2,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,567251157,1500,5880,3,0.9433483923290391,10,[1.239 1.268],23
1,2,3,2,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,567251157,1500,7450,3,1.0933747175566468,14,[1.244 1.275],24
1,3,3,2,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,567251157,1500,7448,4,1.0751393240053735,12,[1.237 1.271],25
1,1.1,9,2,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,567251157,1500,2109,24,2.9125051710471555,783,[2.119 2.135],26
1,1.2,9,2,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,567251157,1500,2845,25,2.9756786966683064,1299,[2.07 2.126],27
1,1.5,9,2,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,567251157,1500,5613,28,2.6908566415948143,4568,[2.15 2.156],28
1,2,9,2,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,567251157,1500,6914,19,2.336962354588809,4932,[2.154 2.124],29
1,3,9,2,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,567251157,1500,6986,14,1.949774914035008,4779,[2.159 2.093],30
1,1.1,29,2,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,567251157,1500,1926,19,2.621920640918535,3808,[5.309 5.511],31
1,1.2,29,2,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,567251157,1500,2904,18,2.306225920248584,4521,[5.417 5.484],32
1,1.5,29,2,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,567251157,1500,5430,19,2.3494338412861584,6628,[5.348 5.526],33
1,2,29,2,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,567251157,1500,6803,20,2.2375579036609072,6452,[5.46 5.473],34
1,3,29,2,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,567251157,1500,7028,15,2.0769180760515114,6787,[5.345 5.536],35
1,1.1,61,2,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,567251157,1500,1866,15,2.2117132272297484,4092,[10.534 10.418],36
1,1.2,61,2,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,567251157,1500,2506,14,2.1447783971515886,4613,[10.763 10.408],37
1,1.5,61,2,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,567251157,1500,6303,17,2.232964473653591,6808,[10.916 10.38],38
1,2,61,2,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,567251157,1500,7240,13,1.7815284867373868,7111,[10.531 10.413],39
1,3,61,2,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,567251157,1500,7439,15,1.9615918028423511,7056,[10.694 10.383],40
1,1.1,3,2,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,-1282541756,1500,2500,3,0.9950269901795212,9,[1.252 1.281],21
1,1.2,3,2,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,-1282541756,1500,3361,3,1.0361987848192837,11,[1.266 1.263],22
1,1.5,3,2,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,-1282541756,1500,6221,3,1.0851886129676505,15,[1.241 1.268],23
1,2,3,2,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,-1282541756,1500,7216,2,0.6730116670092565,10,[1.238 1.261],24
1,3,3,2,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,-1282541756,1500,7362,3,0.7086880282185832,17,[1.249 1.274],25
1,1.1,9,2,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,-1282541756,1500,2387,24,2.9288788774870906,822,[2.157 2.13],26
1,1.2,9,2,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,-1282541756,1500,3143,36,3.2420002632693143,1635,[2.15 2.139],27
1,1.5,9,2,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,-1282541756,1500,5803,24,2.3185663725160484,4618,[2.102 2.108],28
1,2,9,2,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,-1282541756,1500,6922,26,2.6443152065825273,4865,[2.171 2.097],29
1,3,9,2,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,-1282541756,1500,6867,18,2.1326228718612583,4748,[2.143 2.1],30
1,1.1,29,2,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,-1282541756,1500,2423,19,2.1929600573435977,4165,[5.329 5.494],31
1,1.2,29,2,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,-1282541756,1500,3323,25,2.669968320558382,4343,[5.359 5.358],32
1,1.5,29,2,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,-1282541756,1500,5656,18,2.1373335443268013,6417,[5.356 5.432],33
1,2,29,2,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,-1282541756,1500,6744,14,1.9368173437000278,6478,[5.469 5.499],34
1,3,29,2,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,-1282541756,1500,6836,13,2.017461536950254,6635,[5.355 5.469],35
1,1.1,61,2,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,-1282541756,1500,2127,24,2.463329988710776,4390,[10.949 10.579],36
1,1.2,61,2,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,-1282541756,1500,2686,21,2.516418487176112,6029,[10.768 10.315],37
1,1.5,61,2,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,-1282541756,1500,6367,21,2.2172392702140042,6727,[10.422 10.488],38
1,2,61,2,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,-1282541756,1500,7250,14,2.0754647321868633,7092,[10.492 10.674],39
1,3,61,2,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,-1282541756,1500,7417,14,2.019739438741884,7291,[10.682 10.152],40
1,1.1,3,2,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,745672023,1500,2260,1,0,4,[1.23 1.269],21
1,1.2,3,2,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,745672023,1500,3051,3,0.9743147528693494,16,[1.253 1.262],22
1,1.5,3,2,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,745672023,1500,6139,2,0.37677016125643675,8,[1.245 1.263],23
1,2,3,2,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,745672023,1500,7310,3,1.0397207708399179,8,[1.252 1.275],24
1,3,3,2,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,745672023,1500,7490,1,0,11,[1.249 1.281],25
1,1.1,9,2,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,745672023,1500,2187,23,2.789171013354312,724,[2.111 2.08],26
1,1.2,9,2,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,745672023,1500,2877,25,2.9492336490984803,1491,[2.119 2.136],27
1,1.5,9,2,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,745672023,1500,5879,25,2.6966161933009563,4499,[2.129 2.118],28
1,2,9,2,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,745672023,1500,6897,15,2.24900349264078,4979,[2.179 2.126],29
1,3,9,2,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,745672023,1500,7179,14,1.7049758128799941,4601,[2.176 2.124],30
1,1.1,29,2,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,745672023,1500,2102,20,2.4656262587187463,3842,[5.34 5.547],31
1,1.2,29,2,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,745672023,1500,3030,26,2.7908449285529713,4128,[5.547 5.53],32
1,1.5,29,2,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,745672023,1500,5844,19,2.601559352119299,6536,[5.279 5.482],33
1,2,29,2,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,745672023,1500,6960,20,2.336274387136199,6665,[5.402 5.506],34
1,3,29,2,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,745672023,1500,7142,16,2.034594103220941,6631,[5.483 5.438],35
1,1.1,61,2,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,745672023,1500,2022,20,2.1078004045143217,4097,[11.011 10.431],36
1,1.2,61,2,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,745672023,1500,2490,22,2.4983408568994703,4536,[10.658 10.465],37
1,1.5,61,2,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,745672023,1500,6336,21,2.404274927832946,6802,[10.671 10.632],38
1,2,61,2,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,745672023,1500,7277,15,2.144906455802573,7105,[10.796 10.311],39
1,3,61,2,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,745672023,1500,7522,11,2.0214984096817568,7377,[10.707 10.436],40
1,1.1,3,2,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,2009874158,1500,2289,8,1.87281661492691,46,[1.253 1.277],21
1,1.2,3,2,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,2009874158,1500,3085,4,1.2636544318820964,11,[1.244 1.262],22
1,1.5,3,2,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,2009874158,1500,6548,4,1.358007318173581,14,[1.244 1.268],23
1,2,3,2,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,2009874158,1500,7333,2,0.6869615765973234,9,[1.264 1.275],24
1,3,3,2,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,2009874158,1500,7397,2,0.6931471805599453,8,[1.255 1.26],25
1,1.1,9,2,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,2009874158,1500,2130,23,3.0160411083466134,711,[2.168 2.106],26
1,1.2,9,2,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,2009874158,1500,2856,34,3.3183148818860015,1495,[2.169 2.126],27
1,1.5,9,2,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,2009874158,1500,6230,25,2.6869506184599388,4767,[2.103 2.108],28
1,2,9,2,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,2009874158,1500,6778,16,2.330760520975748,4931,[2.173 2.085],29
1,3,9,2,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,2009874158,1500,6958,10,1.8429079537031372,4565,[2.097 2.101],30
1,1.1,29,2,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,2009874158,1500,1853,22,2.747695740414819,3553,[5.323 5.572],31
1,1.2,29,2,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,2009874158,1500,2966,18,2.534798940314837,4294,[5.459 5.4],32
1,1.5,29,2,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,2009874158,1500,6079,17,2.239759213713657,6449,[5.255 5.458],33
1,2,29,2,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,2009874158,1500,6744,17,2.1895537288473164,6649,[5.375 5.435],34
1,3,29,2,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,2009874158,1500,6882,15,2.0041250020732733,6525,[5.505 5.544],35
1,1.1,61,2,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,2009874158,1500,1756,17,2.2000608950663554,4458,[10.51 10.363],36
1,1.2,61,2,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,2009874158,1500,2640,19,2.1860969886716504,6091,[10.464 10.379],37
1,1.5,61,2,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,2009874158,1500,6708,20,2.2254045234324176,6986,[10.53 10.572],38
1,2,61,2,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,2009874158,1500,7310,14,2.19714193272187,7001,[10.746 10.24],39
1,3,61,2,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,2009874158,1500,7363,13,2.0839307301056875,7197,[10.694 10.345],40
1,1.1,3,2,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,1503984824,1500,2260,2,0.6554817739013927,11,[1.244 1.264],21
1,1.2,3,2,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,1503984824,1500,3007,2,0.6730116670092565,5,[1.232 1.283],22
1,1.5,3,2,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,1503984824,1500,6247,2,0.6869615765973234,9,[1.232 1.271],23
1,2,3,2,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,1503984824,1500,7373,5,1.5065950881316383,15,[1.245 1.27],24
1,3,3,2,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,1503984824,1500,7415,4,1.3322449224385327,13,[1.265 1.272],25
1,1.1,9,2,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,1503984824,1500,2083,22,3.0164008181531448,663,[2.119 2.108],26
1,1.2,9,2,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,1503984824,1500,2815,26,2.6701282633687926,1478,[2.17 2.132],27
1,1.5,9,2,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,1503984824,1500,5826,20,2.4597792340668048,4651,[2.123 2.114],28
1,2,9,2,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,1503984824,1500,6903,18,2.090741882334073,4780,[2.154 2.1],29
1,3,9,2,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,1503984824,1500,6942,15,2.2259498997286524,4783,[2.197 2.099],30
1,1.1,29,2,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,1503984824,1500,2223,26,2.77275448145921,4046,[5.415 5.5],31
1,1.2,29,2,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,1503984824,1500,2779,18,2.455146577721131,4302,[5.405 5.445],32
