"BehaviorSpace results (NetLogo 6.2.0)"
"MultipleContactNeutralMigrat.nlogo"
"NoHiBi_200_pf06_hpf3-61_dd1-3_lambda2_NoMigrat"
"05/24/2021 10:47:03:343 -0300"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","199","0","199"
"[run number]","world-width","world-height","prob-frag","birth-rate-birds","birds-dispersal-distance","Video","migration-rate-birds","birds-behavior","habitat-patch-size","death-rate-birds","max-birds-species","initial-population","Deforestation-at-time","end-time","replacement-rate","Migration0-at-deforestation","[step]","birds-at-deforestation","calc-number-of-species","calc-shannon-diversity","count birds"
"390","200","200","0.6","2","1.5","false","0.001","Hierarchical","62","1","100","0","600","1900","0.3","true","1900","7245","2","0.011720773565186358","6996"
"389","200","200","0.6","2","1.5","false","0.001","Hierarchical","62","1","100","0","600","1900","0.3","true","1900","7140","2","0.5566160430886415","6759"
"393","200","200","0.6","2","1.5","false","0.001","Hierarchical","125","1","100","0","600","1900","0.3","true","1900","7233","2","0.00805415335586948","6854"
"391","200","200","0.6","2","1.5","false","0.001","Hierarchical","125","1","100","0","600","1900","0.3","true","1900","7335","1","0","7114"
"392","200","200","0.6","2","1.5","false","0.001","Hierarchical","125","1","100","0","600","1900","0.3","true","1900","7232","3","0.3516595343403609","7109"
"395","200","200","0.6","2","1.5","false","0.001","Hierarchical","125","1","100","0","600","1900","0.3","true","1900","7255","5","0.225413283291808","6940"
"394","200","200","0.6","2","1.5","false","0.001","Hierarchical","125","1","100","0","600","1900","0.3","true","1900","7151","3","0.5805588259933364","7078"
"397","200","200","0.6","2","1.5","false","0.001","Hierarchical","125","1","100","0","600","1900","0.3","true","1900","7262","2","0.3586285181018121","7111"
"396","200","200","0.6","2","1.5","false","0.001","Hierarchical","125","1","100","0","600","1900","0.3","true","1900","7184","5","1.0500855978290013","7020"
"398","200","200","0.6","2","1.5","false","0.001","Hierarchical","125","1","100","0","600","1900","0.3","true","1900","7417","3","0.846262612259729","7052"
"399","200","200","0.6","2","1.5","false","0.001","Hierarchical","125","1","100","0","600","1900","0.3","true","1900","7331","2","0.27034506639267525","7025"
"400","200","200","0.6","2","1.5","false","0.001","Hierarchical","125","1","100","0","600","1900","0.3","true","1900","7305","2","0.2952781874319722","6986"
"401","200","200","0.6","2","1.5","false","0.001","BirthSelection","3","1","100","0","600","1900","0.3","true","1900","13662","29","3.0463605329401435","12961"
"402","200","200","0.6","2","1.5","false","0.001","BirthSelection","3","1","100","0","600","1900","0.3","true","1900","13638","27","2.8482970718666554","13066"
"403","200","200","0.6","2","1.5","false","0.001","BirthSelection","3","1","100","0","600","1900","0.3","true","1900","13588","29","3.0022079250464246","12932"
"404","200","200","0.6","2","1.5","false","0.001","BirthSelection","3","1","100","0","600","1900","0.3","true","1900","13669","25","2.9443929917297886","13111"
"405","200","200","0.6","2","1.5","false","0.001","BirthSelection","3","1","100","0","600","1900","0.3","true","1900","13752","25","2.932834421814624","12887"
"406","200","200","0.6","2","1.5","false","0.001","BirthSelection","3","1","100","0","600","1900","0.3","true","1900","13668","28","3.0439405149616454","13029"
"407","200","200","0.6","2","1.5","false","0.001","BirthSelection","3","1","100","0","600","1900","0.3","true","1900","13751","22","2.8748407181119093","12950"
"410","200","200","0.6","2","1.5","false","0.001","BirthSelection","3","1","100","0","600","1900","0.3","true","1900","13661","28","2.8441211385981897","12904"
"409","200","200","0.6","2","1.5","false","0.001","BirthSelection","3","1","100","0","600","1900","0.3","true","1900","13576","26","3.0251043684428605","12981"
"408","200","200","0.6","2","1.5","false","0.001","BirthSelection","3","1","100","0","600","1900","0.3","true","1900","13643","33","3.0090830238417294","13021"
"411","200","200","0.6","2","1.5","false","0.001","BirthSelection","9","1","100","0","600","1900","0.3","true","1900","12852","32","2.9807552339571433","13644"
"412","200","200","0.6","2","1.5","false","0.001","BirthSelection","9","1","100","0","600","1900","0.3","true","1900","12754","23","2.788126054578808","13701"
"413","200","200","0.6","2","1.5","false","0.001","BirthSelection","9","1","100","0","600","1900","0.3","true","1900","12775","28","2.9204443362047257","13542"
"414","200","200","0.6","2","1.5","false","0.001","BirthSelection","9","1","100","0","600","1900","0.3","true","1900","12785","30","3.049616259069116","13730"
"415","200","200","0.6","2","1.5","false","0.001","BirthSelection","9","1","100","0","600","1900","0.3","true","1900","12808","31","3.1783062096490577","13579"
"416","200","200","0.6","2","1.5","false","0.001","BirthSelection","9","1","100","0","600","1900","0.3","true","1900","12723","24","2.8930888029389665","13618"
"418","200","200","0.6","2","1.5","false","0.001","BirthSelection","9","1","100","0","600","1900","0.3","true","1900","12864","26","2.8330800690675306","13655"
"417","200","200","0.6","2","1.5","false","0.001","BirthSelection","9","1","100","0","600","1900","0.3","true","1900","12739","30","2.90766922247909","13753"
"451","200","200","0.6","2","2","false","0.001","NoSelection","3","1","100","0","600","1900","0.3","true","1900","7462","0","0","0"
"452","200","200","0.6","2","2","false","0.001","NoSelection","3","1","100","0","600","1900","0.3","true","1900","7256","0","0","0"
"453","200","200","0.6","2","2","false","0.001","NoSelection","3","1","100","0","600","1900","0.3","true","1900","7269","0","0","0"
"419","200","200","0.6","2","1.5","false","0.001","BirthSelection","9","1","100","0","600","1900","0.3","true","1900","12699","25","2.8148041433873963","13731"
"420","200","200","0.6","2","1.5","false","0.001","BirthSelection","9","1","100","0","600","1900","0.3","true","1900","12795","29","2.848508939166503","13598"
"421","200","200","0.6","2","1.5","false","0.001","BirthSelection","30","1","100","0","600","1900","0.3","true","1900","13696","24","2.814576431493226","14039"
"454","200","200","0.6","2","2","false","0.001","NoSelection","3","1","100","0","600","1900","0.3","true","1900","7291","0","0","0"
"424","200","200","0.6","2","1.5","false","0.001","BirthSelection","30","1","100","0","600","1900","0.3","true","1900","13639","17","2.629771159076294","14056"
"423","200","200","0.6","2","1.5","false","0.001","BirthSelection","30","1","100","0","600","1900","0.3","true","1900","13560","22","2.6972124170559026","13944"
"455","200","200","0.6","2","2","false","0.001","NoSelection","3","1","100","0","600","1900","0.3","true","1900","7236","0","0","0"
"422","200","200","0.6","2","1.5","false","0.001","BirthSelection","30","1","100","0","600","1900","0.3","true","1900","13711","22","2.873752561224104","14064"
"456","200","200","0.6","2","2","false","0.001","NoSelection","3","1","100","0","600","1900","0.3","true","1900","7408","0","0","0"
"458","200","200","0.6","2","2","false","0.001","NoSelection","3","1","100","0","600","1900","0.3","true","1900","7376","0","0","0"
"457","200","200","0.6","2","2","false","0.001","NoSelection","3","1","100","0","600","1900","0.3","true","1900","7299","0","0","0"
"426","200","200","0.6","2","1.5","false","0.001","BirthSelection","30","1","100","0","600","1900","0.3","true","1900","13641","17","2.4281449416254834","14064"
"425","200","200","0.6","2","1.5","false","0.001","BirthSelection","30","1","100","0","600","1900","0.3","true","1900","13712","21","2.7155333031600852","14073"
"427","200","200","0.6","2","1.5","false","0.001","BirthSelection","30","1","100","0","600","1900","0.3","true","1900","13559","18","2.6472862959753085","13935"
"428","200","200","0.6","2","1.5","false","0.001","BirthSelection","30","1","100","0","600","1900","0.3","true","1900","13724","22","2.7826096736010006","13953"
"459","200","200","0.6","2","2","false","0.001","NoSelection","3","1","100","0","600","1900","0.3","true","1900","7259","0","0","0"
"431","200","200","0.6","2","1.5","false","0.001","BirthSelection","62","1","100","0","600","1900","0.3","true","1900","14099","22","2.6360520800804554","13981"
"429","200","200","0.6","2","1.5","false","0.001","BirthSelection","30","1","100","0","600","1900","0.3","true","1900","13582","22","2.6322564601291085","14067"
"430","200","200","0.6","2","1.5","false","0.001","BirthSelection","30","1","100","0","600","1900","0.3","true","1900","13718","20","2.673425590543758","13986"
"432","200","200","0.6","2","1.5","false","0.001","BirthSelection","62","1","100","0","600","1900","0.3","true","1900","14067","19","2.5238016715869045","14025"
"460","200","200","0.6","2","2","false","0.001","NoSelection","3","1","100","0","600","1900","0.3","true","1900","7321","0","0","0"
"433","200","200","0.6","2","1.5","false","0.001","BirthSelection","62","1","100","0","600","1900","0.3","true","1900","14161","19","2.6349320862468604","14070"
"434","200","200","0.6","2","1.5","false","0.001","BirthSelection","62","1","100","0","600","1900","0.3","true","1900","14061","20","2.7010386899308267","14016"
"435","200","200","0.6","2","1.5","false","0.001","BirthSelection","62","1","100","0","600","1900","0.3","true","1900","14107","18","2.5298722710455883","14058"
"436","200","200","0.6","2","1.5","false","0.001","BirthSelection","62","1","100","0","600","1900","0.3","true","1900","13989","19","2.6010201954593852","13961"
"437","200","200","0.6","2","1.5","false","0.001","BirthSelection","62","1","100","0","600","1900","0.3","true","1900","14108","19","2.5230027290339687","13949"
"438","200","200","0.6","2","1.5","false","0.001","BirthSelection","62","1","100","0","600","1900","0.3","true","1900","14095","21","2.743594045651452","14024"
"439","200","200","0.6","2","1.5","false","0.001","BirthSelection","62","1","100","0","600","1900","0.3","true","1900","14097","16","2.445983549338972","13977"
"440","200","200","0.6","2","1.5","false","0.001","BirthSelection","62","1","100","0","600","1900","0.3","true","1900","14047","21","2.7955382543805056","14136"
"444","200","200","0.6","2","1.5","false","0.001","BirthSelection","125","1","100","0","600","1900","0.3","true","1900","14032","14","2.1464536208240306","14052"
"441","200","200","0.6","2","1.5","false","0.001","BirthSelection","125","1","100","0","600","1900","0.3","true","1900","14159","19","2.4517000797944437","14139"
"445","200","200","0.6","2","1.5","false","0.001","BirthSelection","125","1","100","0","600","1900","0.3","true","1900","14174","14","2.3736139634104654","14157"
"442","200","200","0.6","2","1.5","false","0.001","BirthSelection","125","1","100","0","600","1900","0.3","true","1900","14031","11","2.0884440909301913","14141"
"443","200","200","0.6","2","1.5","false","0.001","BirthSelection","125","1","100","0","600","1900","0.3","true","1900","14080","16","2.4333691834408397","14074"
"446","200","200","0.6","2","1.5","false","0.001","BirthSelection","125","1","100","0","600","1900","0.3","true","1900","14074","13","2.0308816232388835","14094"
"447","200","200","0.6","2","1.5","false","0.001","BirthSelection","125","1","100","0","600","1900","0.3","true","1900","14126","15","2.1530626646114435","14063"
"448","200","200","0.6","2","1.5","false","0.001","BirthSelection","125","1","100","0","600","1900","0.3","true","1900","14124","13","2.050163689630557","14046"
"461","200","200","0.6","2","2","false","0.001","NoSelection","9","1","100","0","600","1900","0.3","true","1900","6965","26","2.9158529581350123","4975"
"462","200","200","0.6","2","2","false","0.001","NoSelection","9","1","100","0","600","1900","0.3","true","1900","6750","21","2.7700533696816145","4912"
"463","200","200","0.6","2","2","false","0.001","NoSelection","9","1","100","0","600","1900","0.3","true","1900","6931","28","3.095577563541946","4944"
"464","200","200","0.6","2","2","false","0.001","NoSelection","9","1","100","0","600","1900","0.3","true","1900","6882","24","2.8402493552414936","4972"
"465","200","200","0.6","2","2","false","0.001","NoSelection","9","1","100","0","600","1900","0.3","true","1900","6776","23","2.6189511512162267","4861"
"466","200","200","0.6","2","2","false","0.001","NoSelection","9","1","100","0","600","1900","0.3","true","1900","6668","22","2.6903643889881286","4804"
"468","200","200","0.6","2","2","false","0.001","NoSelection","9","1","100","0","600","1900","0.3","true","1900","6891","28","3.0338684659424144","4929"
"467","200","200","0.6","2","2","false","0.001","NoSelection","9","1","100","0","600","1900","0.3","true","1900","6817","24","2.721608234995607","4966"
"470","200","200","0.6","2","2","false","0.001","NoSelection","9","1","100","0","600","1900","0.3","true","1900","6859","22","2.7220310545458077","5087"
"469","200","200","0.6","2","2","false","0.001","NoSelection","9","1","100","0","600","1900","0.3","true","1900","6902","25","2.9601033137172483","4968"
"501","200","200","0.6","2","2","false","0.001","Hierarchical","3","1","100","0","600","1900","0.3","true","1900","7325","0","0","0"
"502","200","200","0.6","2","2","false","0.001","Hierarchical","3","1","100","0","600","1900","0.3","true","1900","7261","0","0","0"
"503","200","200","0.6","2","2","false","0.001","Hierarchical","3","1","100","0","600","1900","0.3","true","1900","7345","0","0","0"
"504","200","200","0.6","2","2","false","0.001","Hierarchical","3","1","100","0","600","1900","0.3","true","1900","7325","0","0","0"
"505","200","200","0.6","2","2","false","0.001","Hierarchical","3","1","100","0","600","1900","0.3","true","1900","7164","0","0","0"
"506","200","200","0.6","2","2","false","0.001","Hierarchical","3","1","100","0","600","1900","0.3","true","1900","7257","0","0","0"
"507","200","200","0.6","2","2","false","0.001","Hierarchical","3","1","100","0","600","1900","0.3","true","1900","7388","0","0","0"
"508","200","200","0.6","2","2","false","0.001","Hierarchical","3","1","100","0","600","1900","0.3","true","1900","7345","0","0","0"
"471","200","200","0.6","2","2","false","0.001","NoSelection","30","1","100","0","600","1900","0.3","true","1900","7266","15","2.438982257862956","6561"
"472","200","200","0.6","2","2","false","0.001","NoSelection","30","1","100","0","600","1900","0.3","true","1900","7466","18","2.638205935539408","6665"
"473","200","200","0.6","2","2","false","0.001","NoSelection","30","1","100","0","600","1900","0.3","true","1900","7551","14","2.5199712969842185","6677"
"476","200","200","0.6","2","2","false","0.001","NoSelection","30","1","100","0","600","1900","0.3","true","1900","7147","18","2.758605554209209","6828"
"477","200","200","0.6","2","2","false","0.001","NoSelection","30","1","100","0","600","1900","0.3","true","1900","7406","16","2.4385178365173297","6785"
"474","200","200","0.6","2","2","false","0.001","NoSelection","30","1","100","0","600","1900","0.3","true","1900","7348","16","2.5741242961788737","6706"
"478","200","200","0.6","2","2","false","0.001","NoSelection","30","1","100","0","600","1900","0.3","true","1900","7254","17","2.6620788725579483","6618"
"475","200","200","0.6","2","2","false","0.001","NoSelection","30","1","100","0","600","1900","0.3","true","1900","7336","18","2.5184700868599212","6652"
"479","200","200","0.6","2","2","false","0.001","NoSelection","30","1","100","0","600","1900","0.3","true","1900","7296","14","2.282355869158928","6890"
"480","200","200","0.6","2","2","false","0.001","NoSelection","30","1","100","0","600","1900","0.3","true","1900","7345","16","2.553301055731067","6587"
"509","200","200","0.6","2","2","false","0.001","Hierarchical","3","1","100","0","600","1900","0.3","true","1900","7282","0","0","0"
"510","200","200","0.6","2","2","false","0.001","Hierarchical","3","1","100","0","600","1900","0.3","true","1900","7398","0","0","0"
"481","200","200","0.6","2","2","false","0.001","NoSelection","62","1","100","0","600","1900","0.3","true","1900","7392","16","2.507290347559068","7050"
"482","200","200","0.6","2","2","false","0.001","NoSelection","62","1","100","0","600","1900","0.3","true","1900","7533","15","2.2312061879966953","7155"
"483","200","200","0.6","2","2","false","0.001","NoSelection","62","1","100","0","600","1900","0.3","true","1900","7506","16","2.2525317073281257","7237"
"484","200","200","0.6","2","2","false","0.001","NoSelection","62","1","100","0","600","1900","0.3","true","1900","7541","16","2.2631971088782348","6936"
"485","200","200","0.6","2","2","false","0.001","NoSelection","62","1","100","0","600","1900","0.3","true","1900","7366","19","2.692697192158608","7192"
"486","200","200","0.6","2","2","false","0.001","NoSelection","62","1","100","0","600","1900","0.3","true","1900","7501","15","2.438364620509468","7031"
"487","200","200","0.6","2","2","false","0.001","NoSelection","62","1","100","0","600","1900","0.3","true","1900","7541","11","2.181476531189978","7033"
"488","200","200","0.6","2","2","false","0.001","NoSelection","62","1","100","0","600","1900","0.3","true","1900","7551","16","2.3531252567902396","7242"
"489","200","200","0.6","2","2","false","0.001","NoSelection","62","1","100","0","600","1900","0.3","true","1900","7474","17","2.413705018228627","7040"
"490","200","200","0.6","2","2","false","0.001","NoSelection","62","1","100","0","600","1900","0.3","true","1900","7547","18","2.5780635915717847","7125"
"491","200","200","0.6","2","2","false","0.001","NoSelection","125","1","100","0","600","1900","0.3","true","1900","7578","12","1.9723471862445185","7301"
"492","200","200","0.6","2","2","false","0.001","NoSelection","125","1","100","0","600","1900","0.3","true","1900","7526","11","2.1546711507963483","7367"
"493","200","200","0.6","2","2","false","0.001","NoSelection","125","1","100","0","600","1900","0.3","true","1900","7619","17","2.4472054653422286","7434"
"494","200","200","0.6","2","2","false","0.001","NoSelection","125","1","100","0","600","1900","0.3","true","1900","7502","9","1.2675233568203927","7315"
"495","200","200","0.6","2","2","false","0.001","NoSelection","125","1","100","0","600","1900","0.3","true","1900","7526","10","1.951254577238247","7346"
"496","200","200","0.6","2","2","false","0.001","NoSelection","125","1","100","0","600","1900","0.3","true","1900","7643","12","2.0289314216003067","7242"
"450","200","200","0.6","2","1.5","false","0.001","BirthSelection","125","1","100","0","600","1900","0.3","true","1900","14193","15","2.1810246170097924","14086"
"511","200","200","0.6","2","2","false","0.001","Hierarchical","9","1","100","0","600","1900","0.3","true","1900","6934","4","1.1479304907903045","4934"
"449","200","200","0.6","2","1.5","false","0.001","BirthSelection","125","1","100","0","600","1900","0.3","true","1900","14137","10","1.8695551038785814","13960"
"497","200","200","0.6","2","2","false","0.001","NoSelection","125","1","100","0","600","1900","0.3","true","1900","7513","9","1.7623258367460237","7191"
"512","200","200","0.6","2","2","false","0.001","Hierarchical","9","1","100","0","600","1900","0.3","true","1900","6869","4","0.2598234903821399","4987"
"499","200","200","0.6","2","2","false","0.001","NoSelection","125","1","100","0","600","1900","0.3","true","1900","7510","13","2.191569470741257","7422"
"498","200","200","0.6","2","2","false","0.001","NoSelection","125","1","100","0","600","1900","0.3","true","1900","7450","8","1.542666965236819","7484"
"500","200","200","0.6","2","2","false","0.001","NoSelection","125","1","100","0","600","1900","0.3","true","1900","7436","12","2.1305214715287435","7332"
"513","200","200","0.6","2","2","false","0.001","Hierarchical","9","1","100","0","600","1900","0.3","true","1900","6785","3","0.3709440756441281","5212"
"514","200","200","0.6","2","2","false","0.001","Hierarchical","9","1","100","0","600","1900","0.3","true","1900","6779","5","1.1486557155614752","5004"
"515","200","200","0.6","2","2","false","0.001","Hierarchical","9","1","100","0","600","1900","0.3","true","1900","6822","2","0.05549085613509525","4955"
"516","200","200","0.6","2","2","false","0.001","Hierarchical","9","1","100","0","600","1900","0.3","true","1900","6835","1","0","4937"
"517","200","200","0.6","2","2","false","0.001","Hierarchical","9","1","100","0","600","1900","0.3","true","1900","6693","3","0.6937843715939518","5049"
"518","200","200","0.6","2","2","false","0.001","Hierarchical","9","1","100","0","600","1900","0.3","true","1900","6867","1","0","4898"
"519","200","200","0.6","2","2","false","0.001","Hierarchical","9","1","100","0","600","1900","0.3","true","1900","6841","2","0.21668337029804483","5026"
"520","200","200","0.6","2","2","false","0.001","Hierarchical","9","1","100","0","600","1900","0.3","true","1900","6971","4","0.6440699788410782","4940"
"521","200","200","0.6","2","2","false","0.001","Hierarchical","30","1","100","0","600","1900","0.3","true","1900","7352","1","0","6805"
"522","200","200","0.6","2","2","false","0.001","Hierarchical","30","1","100","0","600","1900","0.3","true","1900","7240","1","0","6744"
"523","200","200","0.6","2","2","false","0.001","Hierarchical","30","1","100","0","600","1900","0.3","true","1900","7383","1","0","6639"
"524","200","200","0.6","2","2","false","0.001","Hierarchical","30","1","100","0","600","1900","0.3","true","1900","7216","1","0","6913"
"525","200","200","0.6","2","2","false","0.001","Hierarchical","30","1","100","0","600","1900","0.3","true","1900","7357","1","0","6722"
"526","200","200","0.6","2","2","false","0.001","Hierarchical","30","1","100","0","600","1900","0.3","true","1900","7329","1","0","6693"
"527","200","200","0.6","2","2","false","0.001","Hierarchical","30","1","100","0","600","1900","0.3","true","1900","7176","1","0","6740"
"528","200","200","0.6","2","2","false","0.001","Hierarchical","30","1","100","0","600","1900","0.3","true","1900","7261","1","0","6681"
"529","200","200","0.6","2","2","false","0.001","Hierarchical","30","1","100","0","600","1900","0.3","true","1900","7366","1","0","6793"
"530","200","200","0.6","2","2","false","0.001","Hierarchical","30","1","100","0","600","1900","0.3","true","1900","7268","1","0","6648"
"531","200","200","0.6","2","2","false","0.001","Hierarchical","62","1","100","0","600","1900","0.3","true","1900","7525","2","0.6821058836609359","7207"
"532","200","200","0.6","2","2","false","0.001","Hierarchical","62","1","100","0","600","1900","0.3","true","1900","7627","1","0","7029"
"533","200","200","0.6","2","2","false","0.001","Hierarchical","62","1","100","0","600","1900","0.3","true","1900","7572","1","0","6955"
"534","200","200","0.6","2","2","false","0.001","Hierarchical","62","1","100","0","600","1900","0.3","true","1900","7388","1","0","7160"
"536","200","200","0.6","2","2","false","0.001","Hierarchical","62","1","100","0","600","1900","0.3","true","1900","7515","1","0","7058"
"535","200","200","0.6","2","2","false","0.001","Hierarchical","62","1","100","0","600","1900","0.3","true","1900","7649","1","0","7109"
"537","200","200","0.6","2","2","false","0.001","Hierarchical","62","1","100","0","600","1900","0.3","true","1900","7584","1","0","7030"
"538","200","200","0.6","2","2","false","0.001","Hierarchical","62","1","100","0","600","1900","0.3","true","1900","7561","2","0.6900678397247288","7012"
"539","200","200","0.6","2","2","false","0.001","Hierarchical","62","1","100","0","600","1900","0.3","true","1900","7532","1","0","7176"
"540","200","200","0.6","2","2","false","0.001","Hierarchical","62","1","100","0","600","1900","0.3","true","1900","7513","1","0","7085"
"541","200","200","0.6","2","2","false","0.001","Hierarchical","125","1","100","0","600","1900","0.3","true","1900","7397","1","0","7329"
"542","200","200","0.6","2","2","false","0.001","Hierarchical","125","1","100","0","600","1900","0.3","true","1900","7666","1","0","7322"
"543","200","200","0.6","2","2","false","0.001","Hierarchical","125","1","100","0","600","1900","0.3","true","1900","7426","1","0","7104"
"544","200","200","0.6","2","2","false","0.001","Hierarchical","125","1","100","0","600","1900","0.3","true","1900","7521","1","0","7529"
"545","200","200","0.6","2","2","false","0.001","Hierarchical","125","1","100","0","600","1900","0.3","true","1900","7658","1","0","7327"
"546","200","200","0.6","2","2","false","0.001","Hierarchical","125","1","100","0","600","1900","0.3","true","1900","7604","1","0","7486"
"547","200","200","0.6","2","2","false","0.001","Hierarchical","125","1","100","0","600","1900","0.3","true","1900","7494","1","0","7361"
"548","200","200","0.6","2","2","false","0.001","Hierarchical","125","1","100","0","600","1900","0.3","true","1900","7465","1","0","7291"
"549","200","200","0.6","2","2","false","0.001","Hierarchical","125","1","100","0","600","1900","0.3","true","1900","7680","1","0","7318"
"550","200","200","0.6","2","2","false","0.001","Hierarchical","125","1","100","0","600","1900","0.3","true","1900","7606","1","0","7424"
"551","200","200","0.6","2","2","false","0.001","BirthSelection","3","1","100","0","600","1900","0.3","true","1900","14055","24","2.7222449785956497","13545"
"552","200","200","0.6","2","2","false","0.001","BirthSelection","3","1","100","0","600","1900","0.3","true","1900","14035","23","2.7347481557813604","13543"
"556","200","200","0.6","2","2","false","0.001","BirthSelection","3","1","100","0","600","1900","0.3","true","1900","14040","24","2.68145795074461","13614"
"553","200","200","0.6","2","2","false","0.001","BirthSelection","3","1","100","0","600","1900","0.3","true","1900","13983","23","2.781064789777634","13510"
"554","200","200","0.6","2","2","false","0.001","BirthSelection","3","1","100","0","600","1900","0.3","true","1900","13998","26","2.9175373587915","13547"
"558","200","200","0.6","2","2","false","0.001","BirthSelection","3","1","100","0","600","1900","0.3","true","1900","14049","24","2.89864136361422","13494"
"557","200","200","0.6","2","2","false","0.001","BirthSelection","3","1","100","0","600","1900","0.3","true","1900","14002","24","2.815685226786447","13615"
"555","200","200","0.6","2","2","false","0.001","BirthSelection","3","1","100","0","600","1900","0.3","true","1900","14026","23","2.784249648750957","13665"
"560","200","200","0.6","2","2","false","0.001","BirthSelection","3","1","100","0","600","1900","0.3","true","1900","14028","20","2.500600426338837","13693"
"559","200","200","0.6","2","2","false","0.001","BirthSelection","3","1","100","0","600","1900","0.3","true","1900","14016","20","2.598661032308876","13585"
"563","200","200","0.6","2","2","false","0.001","BirthSelection","9","1","100","0","600","1900","0.3","true","1900","13141","22","2.60844497493422","14093"
"561","200","200","0.6","2","2","false","0.001","BirthSelection","9","1","100","0","600","1900","0.3","true","1900","13093","23","2.6866115832627804","14207"
"562","200","200","0.6","2","2","false","0.001","BirthSelection","9","1","100","0","600","1900","0.3","true","1900","13098","25","2.949305921739289","14260"
"564","200","200","0.6","2","2","false","0.001","BirthSelection","9","1","100","0","600","1900","0.3","true","1900","13137","19","2.466254272430907","14258"
"565","200","200","0.6","2","2","false","0.001","BirthSelection","9","1","100","0","600","1900","0.3","true","1900","13122","23","2.611519482672598","14245"
"566","200","200","0.6","2","2","false","0.001","BirthSelection","9","1","100","0","600","1900","0.3","true","1900","13130","21","2.4863629481192513","14148"
"567","200","200","0.6","2","2","false","0.001","BirthSelection","9","1","100","0","600","1900","0.3","true","1900","13170","23","2.8415506334033265","14174"
"568","200","200","0.6","2","2","false","0.001","BirthSelection","9","1","100","0","600","1900","0.3","true","1900","13073","27","2.8922512389414052","14175"
"569","200","200","0.6","2","2","false","0.001","BirthSelection","9","1","100","0","600","1900","0.3","true","1900","13156","23","2.799538392965582","14004"
"570","200","200","0.6","2","2","false","0.001","BirthSelection","9","1","100","0","600","1900","0.3","true","1900","13159","20","2.6614941296568984","14302"
"604","200","200","0.6","2","3","false","0.001","NoSelection","3","1","100","0","600","1900","0.3","true","1900","7395","0","0","0"
"601","200","200","0.6","2","3","false","0.001","NoSelection","3","1","100","0","600","1900","0.3","true","1900","7516","0","0","0"
"602","200","200","0.6","2","3","false","0.001","NoSelection","3","1","100","0","600","1900","0.3","true","1900","7448","0","0","0"
"603","200","200","0.6","2","3","false","0.001","NoSelection","3","1","100","0","600","1900","0.3","true","1900","7313","0","0","0"
"605","200","200","0.6","2","3","false","0.001","NoSelection","3","1","100","0","600","1900","0.3","true","1900","7368","0","0","0"
"606","200","200","0.6","2","3","false","0.001","NoSelection","3","1","100","0","600","1900","0.3","true","1900","7583","0","0","0"
"607","200","200","0.6","2","3","false","0.001","NoSelection","3","1","100","0","600","1900","0.3","true","1900","7473","0","0","0"
"571","200","200","0.6","2","2","false","0.001","BirthSelection","30","1","100","0","600","1900","0.3","true","1900","14082","19","2.675660179978024","14435"
"608","200","200","0.6","2","3","false","0.001","NoSelection","3","1","100","0","600","1900","0.3","true","1900","7482","0","0","0"
"573","200","200","0.6","2","2","false","0.001","BirthSelection","30","1","100","0","600","1900","0.3","true","1900","14077","19","2.471694342245385","14439"
"572","200","200","0.6","2","2","false","0.001","BirthSelection","30","1","100","0","600","1900","0.3","true","1900","13935","19","2.6012760876640435","14433"
"574","200","200","0.6","2","2","false","0.001","BirthSelection","30","1","100","0","600","1900","0.3","true","1900","14041","19","2.410120730350741","14481"
"576","200","200","0.6","2","2","false","0.001","BirthSelection","30","1","100","0","600","1900","0.3","true","1900","14041","18","2.5175269481935105","14570"
"575","200","200","0.6","2","2","false","0.001","BirthSelection","30","1","100","0","600","1900","0.3","true","1900","13982","23","2.7553255468435296","14530"
"577","200","200","0.6","2","2","false","0.001","BirthSelection","30","1","100","0","600","1900","0.3","true","1900","13975","19","2.607998080755526","14382"
"578","200","200","0.6","2","2","false","0.001","BirthSelection","30","1","100","0","600","1900","0.3","true","1900","14021","24","2.828470214339723","14404"
"579","200","200","0.6","2","2","false","0.001","BirthSelection","30","1","100","0","600","1900","0.3","true","1900","14078","23","2.861608987057332","14404"
"580","200","200","0.6","2","2","false","0.001","BirthSelection","30","1","100","0","600","1900","0.3","true","1900","14056","20","2.67728756476667","14400"
"581","200","200","0.6","2","2","false","0.001","BirthSelection","62","1","100","0","600","1900","0.3","true","1900","14484","21","2.7111502316698046","14441"
"582","200","200","0.6","2","2","false","0.001","BirthSelection","62","1","100","0","600","1900","0.3","true","1900","14523","18","2.507641949672436","14520"
"583","200","200","0.6","2","2","false","0.001","BirthSelection","62","1","100","0","600","1900","0.3","true","1900","14548","22","2.6594921721476927","14445"
"584","200","200","0.6","2","2","false","0.001","BirthSelection","62","1","100","0","600","1900","0.3","true","1900","14519","21","2.6062602601820233","14421"
"585","200","200","0.6","2","2","false","0.001","BirthSelection","62","1","100","0","600","1900","0.3","true","1900","14465","19","2.221160582076002","14465"
"587","200","200","0.6","2","2","false","0.001","BirthSelection","62","1","100","0","600","1900","0.3","true","1900","14422","18","2.4257427472807285","14404"
"588","200","200","0.6","2","2","false","0.001","BirthSelection","62","1","100","0","600","1900","0.3","true","1900","14445","17","2.4520730411881555","14376"
