"BehaviorSpace results (NetLogo 6.2.0)"
"MultipleContactNeutralMigrat.nlogo"
"NoHiBi_pf06_hpf3-61_dd1-3_lambda2_Migrat"
"05/19/2021 18:53:01:799 -0300"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","99","0","99"
"[run number]","prob-frag","birth-rate-birds","birds-dispersal-distance","Video","migration-rate-birds","birds-behavior","habitat-patch-size","death-rate-birds","max-birds-species","initial-population","Deforestation-at-time","end-time","replacement-rate","Migration0-at-deforestation","[step]","birds-at-deforestation","calc-number-of-species","calc-shannon-diversity","count birds"
"102","0.6","2","1.1","false","0.001","BirthSelection","29","1","100","0","300","1600","0.3","false","1600","3102","16","1.9385634137302765","3405"
"106","0.6","2","1.1","false","0.001","BirthSelection","29","1","100","0","300","1600","0.3","false","1600","3070","16","2.001695742011224","3368"
"103","0.6","2","1.1","false","0.001","BirthSelection","29","1","100","0","300","1600","0.3","false","1600","3069","19","2.550941360764206","3369"
"101","0.6","2","1.1","false","0.001","BirthSelection","29","1","100","0","300","1600","0.3","false","1600","3101","12","1.7984500227606037","3315"
"164","0.6","2","1.2","false","0.001","Hierarchical","3","1","100","0","300","1600","0.3","false","1600","1555","9","2.047650903447967","42"
"162","0.6","2","1.2","false","0.001","Hierarchical","3","1","100","0","300","1600","0.3","false","1600","1454","5","1.4305622903362423","20"
"163","0.6","2","1.2","false","0.001","Hierarchical","3","1","100","0","300","1600","0.3","false","1600","1539","4","1.1407201964134568","17"
"108","0.6","2","1.1","false","0.001","BirthSelection","29","1","100","0","300","1600","0.3","false","1600","3083","11","2.016058040192882","3345"
"148","0.6","2","1.2","false","0.001","NoSelection","29","1","100","0","300","1600","0.3","false","1600","1557","27","2.5310503026365447","1548"
"147","0.6","2","1.2","false","0.001","NoSelection","29","1","100","0","300","1600","0.3","false","1600","1579","20","2.36943156901392","1495"
"166","0.6","2","1.2","false","0.001","Hierarchical","3","1","100","0","300","1600","0.3","false","1600","1484","9","1.891053111376833","40"
"165","0.6","2","1.2","false","0.001","Hierarchical","3","1","100","0","300","1600","0.3","false","1600","1541","7","1.8513618739611633","20"
"169","0.6","2","1.2","false","0.001","Hierarchical","3","1","100","0","300","1600","0.3","false","1600","1491","4","1.1643645119349335","19"
"168","0.6","2","1.2","false","0.001","Hierarchical","3","1","100","0","300","1600","0.3","false","1600","1484","8","1.970694535312282","35"
"167","0.6","2","1.2","false","0.001","Hierarchical","3","1","100","0","300","1600","0.3","false","1600","1505","8","1.9307993395350334","23"
"170","0.6","2","1.2","false","0.001","Hierarchical","3","1","100","0","300","1600","0.3","false","1600","1541","11","2.1790763417786403","44"
"109","0.6","2","1.1","false","0.001","BirthSelection","29","1","100","0","300","1600","0.3","false","1600","3125","17","2.3042557110623223","3368"
"110","0.6","2","1.1","false","0.001","BirthSelection","29","1","100","0","300","1600","0.3","false","1600","3062","14","2.2914468092962466","3405"
"150","0.6","2","1.2","false","0.001","NoSelection","29","1","100","0","300","1600","0.3","false","1600","1600","18","2.2945423449376943","1498"
"111","0.6","2","1.1","false","0.001","BirthSelection","61","1","100","0","300","1600","0.3","false","1600","3330","15","2.1583469977619743","3403"
"149","0.6","2","1.2","false","0.001","NoSelection","29","1","100","0","300","1600","0.3","false","1600","1477","24","2.2947677719722486","1525"
"114","0.6","2","1.1","false","0.001","BirthSelection","61","1","100","0","300","1600","0.3","false","1600","3292","15","1.6373066037357595","3414"
"113","0.6","2","1.1","false","0.001","BirthSelection","61","1","100","0","300","1600","0.3","false","1600","3314","16","1.7574141782178856","3459"
"151","0.6","2","1.2","false","0.001","NoSelection","61","1","100","0","300","1600","0.3","false","1600","1597","19","2.416015461996495","1587"
"112","0.6","2","1.1","false","0.001","BirthSelection","61","1","100","0","300","1600","0.3","false","1600","3301","12","1.9718653778707524","3358"
"152","0.6","2","1.2","false","0.001","NoSelection","61","1","100","0","300","1600","0.3","false","1600","1527","27","2.339645586816635","1495"
"153","0.6","2","1.2","false","0.001","NoSelection","61","1","100","0","300","1600","0.3","false","1600","1600","18","2.0633241274568794","1564"
"154","0.6","2","1.2","false","0.001","NoSelection","61","1","100","0","300","1600","0.3","false","1600","1560","26","2.4417650503125885","1589"
"155","0.6","2","1.2","false","0.001","NoSelection","61","1","100","0","300","1600","0.3","false","1600","1646","20","2.0322837685995356","1604"
"157","0.6","2","1.2","false","0.001","NoSelection","61","1","100","0","300","1600","0.3","false","1600","1561","21","2.132852994302721","1578"
"115","0.6","2","1.1","false","0.001","BirthSelection","61","1","100","0","300","1600","0.3","false","1600","3309","13","1.7771395503769598","3372"
"158","0.6","2","1.2","false","0.001","NoSelection","61","1","100","0","300","1600","0.3","false","1600","1435","24","2.3013781653777183","1598"
"159","0.6","2","1.2","false","0.001","NoSelection","61","1","100","0","300","1600","0.3","false","1600","1749","18","1.730438876210255","1575"
"156","0.6","2","1.2","false","0.001","NoSelection","61","1","100","0","300","1600","0.3","false","1600","1678","22","2.5214243935236715","1636"
"160","0.6","2","1.2","false","0.001","NoSelection","61","1","100","0","300","1600","0.3","false","1600","1543","17","1.6656335237632436","1524"
"120","0.6","2","1.1","false","0.001","BirthSelection","61","1","100","0","300","1600","0.3","false","1600","3307","21","2.6016126214692634","3429"
"119","0.6","2","1.1","false","0.001","BirthSelection","61","1","100","0","300","1600","0.3","false","1600","3298","16","2.222609259073405","3338"
"117","0.6","2","1.1","false","0.001","BirthSelection","61","1","100","0","300","1600","0.3","false","1600","3354","14","2.2496644429939012","3386"
"118","0.6","2","1.1","false","0.001","BirthSelection","61","1","100","0","300","1600","0.3","false","1600","3271","13","1.6934232493525743","3370"
"116","0.6","2","1.1","false","0.001","BirthSelection","61","1","100","0","300","1600","0.3","false","1600","3367","16","1.9109785462536493","3349"
"173","0.6","2","1.2","false","0.001","Hierarchical","9","1","100","0","300","1600","0.3","false","1600","1551","18","2.556643554210796","650"
"172","0.6","2","1.2","false","0.001","Hierarchical","9","1","100","0","300","1600","0.3","false","1600","1403","23","2.838531948024244","595"
"171","0.6","2","1.2","false","0.001","Hierarchical","9","1","100","0","300","1600","0.3","false","1600","1487","23","2.880403173586833","655"
"175","0.6","2","1.2","false","0.001","Hierarchical","9","1","100","0","300","1600","0.3","false","1600","1513","22","2.6073362271506295","772"
"174","0.6","2","1.2","false","0.001","Hierarchical","9","1","100","0","300","1600","0.3","false","1600","1442","29","2.9829035281275846","751"
